year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
1996,Missouri,MO,29,43,34,US President,"Browne, Harry",libertarian,NO,10522,2158065,20171015,
1996,Missouri,MO,29,43,34,US President,"Hagelin, John",natural law,NO,2287,2158065,20171015,
1996,Missouri,MO,29,43,34,US President,,independent,NO,596,2158065,20171015,
1996,Montana,MT,30,81,64,US President,"Dole, Robert",republican,NO,179652,407083,20171015,
1996,Montana,MT,30,81,64,US President,"Clinton, Bill",democrat,NO,167922,407083,20171015,
1996,Montana,MT,30,81,64,US President,"Perot, Ross",reform party,NO,55229,407083,20171015,
1996,Montana,MT,30,81,64,US President,"Browne, Harry",libertarian,NO,2526,407083,20171015,
1996,Montana,MT,30,81,64,US President,"Hagelin, John",natural law,NO,1754,407083,20171015,
1996,Nebraska,NE,31,46,35,US President,"Dole, Robert",republican,NO,363467,677415,20171015,
1996,Nebraska,NE,31,46,35,US President,"Clinton, Bill",democrat,NO,236761,677415,20171015,
1996,Nebraska,NE,31,46,35,US President,"Perot, Ross",reform party,NO,71278,677415,20171015,
1996,Nebraska,NE,31,46,35,US President,"Browne, Harry",libertarian,NO,2792,677415,20171015,
1996,Nebraska,NE,31,46,35,US President,"Phillips, Howard",u.s. taxpayers party,NO,1928,677415,20171015,
1996,Nebraska,NE,31,46,35,US President,"Hagelin, John",natural law,NO,1189,677415,20171015,
1996,Nevada,NV,32,88,65,US President,"Clinton, Bill",democrat,NO,203974,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Dole, Robert",republican,NO,199244,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Perot, Ross",reform party,NO,43986,464279,20171015,
1996,Nevada,NV,32,88,65,US President,None Of The Above,,NO,5608,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Nader, Ralph",green,NO,4730,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Browne, Harry",libertarian,NO,4460,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Phillips, Howard",independent american,NO,1732,464279,20171015,
1996,Nevada,NV,32,88,65,US President,"Hagelin, John",natural law,NO,545,464279,20171015,
1996,New Hampshire,NH,33,12,4,US President,"Clinton, Bill",democrat,NO,246166,496597,20171015,
1996,New Hampshire,NH,33,12,4,US President,"Dole, Robert",republican,NO,196486,496597,20171015,
1996,New Hampshire,NH,33,12,4,US President,"Perot, Ross",reform party,NO,48387,496597,20171015,
1996,New Hampshire,NH,33,12,4,US President,"Browne, Harry",libertarian,NO,4214,496597,20171015,
1996,New Hampshire,NH,33,12,4,US President,"Phillips, Howard",u.s. taxpayers party,NO,1344,496597,20171015,
1996,New Jersey,NJ,34,22,12,US President,"Clinton, Bill",democrat,NO,1652361,3075860,20171015,
1996,New Jersey,NJ,34,22,12,US President,"Dole, Robert",republican,NO,1103099,3075860,20171015,
1996,New Jersey,NJ,34,22,12,US President,,independent,NO,320400,3075860,20171015,
1996,New Mexico,NM,35,85,66,US President,"Clinton, Bill",democrat,NO,273495,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Dole, Robert",republican,NO,232751,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Perot, Ross",reform party,NO,32257,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Nader, Ralph",green,NO,13218,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Browne, Harry",libertarian,NO,2996,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Phillips, Howard",u.s. taxpayers party,NO,713,556074,20171015,
1996,New Mexico,NM,35,85,66,US President,"Hagelin, John",natural law,NO,644,556074,20171015,
1996,New York,NY,36,21,13,US President,"Clinton, Bill",democrat,NO,3649630,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Dole, Robert",republican,NO,1738707,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Perot, Ross",independence,NO,503458,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Dole, Robert",conservative,NO,183392,6439129,20171015,
1996,New York,NY,36,21,13,US President,Blank Vote/Scattering,,NO,123000,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Clinton, Bill",liberal party,NO,106547,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Nader, Ralph",green,NO,75956,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Phillips, Howard",right-to-life,NO,23580,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Browne, Harry",libertarian,NO,12220,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Dole, Robert",freedom,NO,11393,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Hagelin, John",natural law,NO,5011,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Moorehead, Monica",workers world,NO,3473,6439129,20171015,
1996,New York,NY,36,21,13,US President,"Harris, James",socialist workers,NO,2762,6439129,20171015,
1996,North Carolina,NC,37,56,47,US President,"Dole, Robert",republican,NO,1225938,2515807,20171015,
1996,North Carolina,NC,37,56,47,US President,"Clinton, Bill",democrat,NO,1107849,2515807,20171015,
1996,North Carolina,NC,37,56,47,US President,"Perot, Ross",reform party,NO,168059,2515807,20171015,
1996,North Carolina,NC,37,56,47,US President,"Browne, Harry",libertarian,NO,8740,2515807,20171015,
1996,North Carolina,NC,37,56,47,US President,"Hagelin, John",natural law,NO,2771,2515807,20171015,
1996,North Carolina,NC,37,56,47,US President,,,YES,2450,2515807,20171015,
1996,North Dakota,ND,38,44,36,US President,"Dole, Robert",republican,NO,125050,266411,20171015,
1996,North Dakota,ND,38,44,36,US President,"Clinton, Bill",democrat,NO,106905,266411,20171015,
1996,North Dakota,ND,38,44,36,US President,"Perot, Ross",reform party,NO,32515,266411,20171015,
1996,North Dakota,ND,38,44,36,US President,"Browne, Harry",libertarian,NO,847,266411,20171015,
1996,North Dakota,ND,38,44,36,US President,"Phillips, Howard",independent nomination,NO,745,266411,20171015,
1996,North Dakota,ND,38,44,36,US President,"Hagelin, John",natural law,NO,349,266411,20171015,
1996,Ohio,OH,39,31,24,US President,"Clinton, Bill",democrat,NO,2148222,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Dole, Robert",republican,NO,1859883,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Perot, Ross",reform party,NO,483207,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Browne, Harry",libertarian,NO,12851,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Moorehead, Monica",workers world,NO,10813,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Hagelin, John",natural law,NO,9120,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Phillips, Howard",u.s. taxpayers party,NO,7361,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,"Nader, Ralph",green,NO,2962,4534434,20171015,
1996,Ohio,OH,39,31,24,US President,Other,,NO,15,4534434,20171015,
1996,Oklahoma,OK,40,73,53,US President,"Dole, Robert",republican,NO,582315,1206713,20171015,
1996,Oklahoma,OK,40,73,53,US President,"Clinton, Bill",democrat,NO,488105,1206713,20171015,
1996,Oklahoma,OK,40,73,53,US President,"Perot, Ross",reform party,NO,130788,1206713,20171015,
1996,Oklahoma,OK,40,73,53,US President,"Browne, Harry",libertarian,NO,5505,1206713,20171015,
1996,Oregon,OR,41,92,72,US President,"Clinton, Bill",democrat,NO,649641,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Dole, Robert",republican,NO,538152,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Perot, Ross",reform party,NO,121221,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Nader, Ralph",green,NO,49415,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Browne, Harry",libertarian,NO,8903,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Phillips, Howard",u.s. taxpayers party,NO,3379,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Hagelin, John",natural law,NO,2798,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,Other,,NO,2329,1377760,20171015,
1996,Oregon,OR,41,92,72,US President,"Hollis, Mary Cal",socialist,NO,1922,1377760,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Clinton, Bill",democrat,NO,2215819,4501307,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Dole, Robert",republican,NO,1801169,4501307,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Perot, Ross",reform party,NO,430984,4501307,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Browne, Harry",libertarian,NO,28000,4501307,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Phillips, Howard",constitution party,NO,19552,4501307,20171015,
1996,Pennsylvania,PA,42,23,14,US President,"Hagelin, John",natural law,NO,5783,4501307,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Clinton, Bill",democrat,NO,233050,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Dole, Robert",republican,NO,104683,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Perot, Ross",reform party,NO,43723,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Nader, Ralph",green,NO,6040,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Browne, Harry",libertarian,NO,1109,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Phillips, Howard",u.s. taxpayers party,NO,1021,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Hagelin, John",natural law,NO,435,390247,20171015,
1996,Rhode Island,RI,44,15,5,US President,"Moorehead, Monica",workers world,NO,186,390247,20171015,
1996,South Carolina,SC,45,57,48,US President,"Dole, Robert",republican,NO,573339,1150182,20171015,
1996,South Carolina,SC,45,57,48,US President,"Clinton, Bill",democrat,NO,506152,1150182,20171015,
1996,South Carolina,SC,45,57,48,US President,"Perot, Ross",patriot party,NO,36913,1150182,20171015,
1996,South Carolina,SC,45,57,48,US President,"Perot, Ross",reform party,NO,27464,1150182,20171015,
1996,South Carolina,SC,45,57,48,US President,"Browne, Harry",libertarian,NO,4271,1150182,20171015,
1996,South Carolina,SC,45,57,48,US President,"Phillips, Howard",u.s. taxpayers party,NO,2043,1150182,20171015,
1996,South Dakota,SD,46,45,37,US President,"Dole, Robert",republican,NO,150543,323826,20171015,
1996,South Dakota,SD,46,45,37,US President,"Clinton, Bill",democrat,NO,139333,323826,20171015,
1996,South Dakota,SD,46,45,37,US President,,independent,NO,32478,323826,20171015,
1996,South Dakota,SD,46,45,37,US President,"Browne, Harry",libertarian,NO,1472,323826,20171015,
1996,Tennessee,TN,47,62,54,US President,"Clinton, Bill",democrat,NO,909146,1894105,20171015,
1996,Tennessee,TN,47,62,54,US President,"Dole, Robert",republican,NO,863530,1894105,20171015,
1996,Tennessee,TN,47,62,54,US President,,independent,NO,121239,1894105,20171015,
1996,Tennessee,TN,47,62,54,US President,,,YES,190,1894105,20171015,
1996,Texas,TX,48,74,49,US President,"Dole, Robert",republican,NO,2736167,5611644,20171015,
1996,Texas,TX,48,74,49,US President,"Clinton, Bill",democrat,NO,2459683,5611644,20171015,
1996,Texas,TX,48,74,49,US President,"Perot, Ross",independent,NO,378537,5611644,20171015,
1996,Texas,TX,48,74,49,US President,"Browne, Harry",libertarian,NO,20256,5611644,20171015,
1996,Texas,TX,48,74,49,US President,"Phillips, Howard",u.s. taxpayers party,NO,7472,5611644,20171015,
1996,Texas,TX,48,74,49,US President,,,YES,5107,5611644,20171015,
1996,Texas,TX,48,74,49,US President,"Hagelin, John",natural law,NO,4422,5611644,20171015,
1996,Utah,UT,49,87,67,US President,"Dole, Robert",republican,NO,361911,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Clinton, Bill",democrat,NO,221633,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Perot, Ross",reform party,NO,66461,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Nader, Ralph",green,NO,4615,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Browne, Harry",libertarian,NO,4129,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Phillips, Howard",u.s. taxpayers party,NO,2601,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Templin, Diane",independent american,NO,1290,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Crane, Peter",independent,NO,1101,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Hagelin, John",natural law,NO,1085,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Moorehead, Monica",workers world,NO,298,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Harris, James",socialist workers,NO,235,665629,20171015,
1996,Utah,UT,49,87,67,US President,,,YES,159,665629,20171015,
1996,Utah,UT,49,87,67,US President,"Dodge, Earl",prohibition,NO,111,665629,20171015,
1996,Vermont,VT,50,13,6,US President,"Clinton, Bill",democrat,NO,137894,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Dole, Robert",republican,NO,80352,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Perot, Ross",reform party,NO,31024,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Nader, Ralph",green,NO,5585,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Browne, Harry",libertarian,NO,1183,258449,20171015,
1996,Vermont,VT,50,13,6,US President,,,YES,560,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Hagelin, John",natural law,NO,498,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Peron, Dennis",grassroots,NO,480,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Phillips, Howard",u.s. taxpayers party,NO,382,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Hollis, Mary Cal",liberty union party,NO,292,258449,20171015,
1996,Vermont,VT,50,13,6,US President,"Harris, James",socialist workers,NO,199,258449,20171015,
1996,Virginia,VA,51,54,40,US President,"Dole, Robert",republican,NO,1138350,2416642,20171015,
1996,Virginia,VA,51,54,40,US President,"Clinton, Bill",democrat,NO,1091060,2416642,20171015,
1996,Virginia,VA,51,54,40,US President,"Perot, Ross",reform party,NO,159861,2416642,20171015,
1996,Virginia,VA,51,54,40,US President,"Phillips, Howard",u.s. taxpayers party,NO,13687,2416642,20171015,
1996,Virginia,VA,51,54,40,US President,"Browne, Harry",libertarian,NO,9174,2416642,20171015,
1996,Virginia,VA,51,54,40,US President,"Hagelin, John",natural law,NO,4510,2416642,20171015,
1996,Washington,WA,53,91,73,US President,"Clinton, Bill",democrat,NO,1123323,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Dole, Robert",republican,NO,840712,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Perot, Ross",reform party,NO,201003,2253837,20171015,
1996,Washington,WA,53,91,73,US President,,independent,NO,62696,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Browne, Harry",libertarian,NO,12522,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Hagelin, John",natural law,NO,6076,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Phillips, Howard",u.s. taxpayers party,NO,4578,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Moorehead, Monica",workers world,NO,2189,2253837,20171015,
1996,Washington,WA,53,91,73,US President,"Harris, James",socialist workers,NO,738,2253837,20171015,
1996,West Virginia,WV,54,55,56,US President,"Clinton, Bill",democrat,NO,327812,636459,20171015,
1996,West Virginia,WV,54,55,56,US President,"Dole, Robert",republican,NO,233946,636459,20171015,
1996,West Virginia,WV,54,55,56,US President,"Perot, Ross",reform party,NO,71639,636459,20171015,
1996,West Virginia,WV,54,55,56,US President,"Browne, Harry",libertarian,NO,3062,636459,20171015,
1996,Wisconsin,WI,55,35,25,US President,"Clinton, Bill",democrat,NO,1071971,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,"Dole, Robert",republican,NO,845029,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,"Perot, Ross",reform party,NO,227339,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,,independent,NO,32766,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,"Phillips, Howard",u.s. taxpayers party,NO,8811,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,"Browne, Harry",libertarian,NO,7929,2196169,20171015,
1996,Wisconsin,WI,55,35,25,US President,Scattering,,NO,2324,2196169,20171015,
1996,Wyoming,WY,56,83,68,US President,"Dole, Robert",republican,NO,105388,211571,20171015,
1996,Wyoming,WY,56,83,68,US President,"Clinton, Bill",democrat,NO,77934,211571,20171015,
1996,Wyoming,WY,56,83,68,US President,"Perot, Ross",independent,NO,25928,211571,20171015,
1996,Wyoming,WY,56,83,68,US President,"Browne, Harry",libertarian,NO,1739,211571,20171015,
1996,Wyoming,WY,56,83,68,US President,"Hagelin, John",natural law,NO,582,211571,20171015,
2000,Alabama,AL,1,63,41,US President,"Bush, George W.",republican,NO,941173,1666272,20171015,
2000,Alabama,AL,1,63,41,US President,"Gore, Al",democrat,NO,692611,1666272,20171015,
2000,Alabama,AL,1,63,41,US President,,independent,NO,25896,1666272,20171015,
2000,Alabama,AL,1,63,41,US President,"Browne, Harry",libertarian,NO,5893,1666272,20171015,
2000,Alabama,AL,1,63,41,US President,,,YES,699,1666272,20171015,
2000,Alaska,AK,2,94,81,US President,"Bush, George W.",republican,NO,167398,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Gore, Al",democrat,NO,79004,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Nader, Ralph",green,NO,28747,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,5192,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Browne, Harry",libertarian,NO,2636,285560,20171015,
2000,Alaska,AK,2,94,81,US President,,,YES,1068,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Hagelin, John",natural law,NO,919,285560,20171015,
2000,Alaska,AK,2,94,81,US President,"Phillips, Howard",constitution party,NO,596,285560,20171015,
2000,Arizona,AZ,4,86,61,US President,"Bush, George W.",republican,NO,781652,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,"Gore, Al",democrat,NO,685341,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,"Nader, Ralph",green,NO,45645,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,12373,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,"L. Neil, Smith",libertarian,NO,5775,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,"Hagelin, John",natural law,NO,1120,1532016,20171015,
2000,Arizona,AZ,4,86,61,US President,,,YES,110,1532016,20171015,
2000,Arkansas,AR,5,71,42,US President,"Bush, George W.",republican,NO,472940,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Gore, Al",democrat,NO,422768,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Nader, Ralph",green,NO,13421,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,7358,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Browne, Harry",libertarian,NO,2781,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Phillips, Howard",constitution party,NO,1415,921781,20171015,
2000,Arkansas,AR,5,71,42,US President,"Hagelin, John",natural law,NO,1098,921781,20171015,
2000,California,CA,6,93,71,US President,"Gore, Al",democrat,NO,5861203,10965822,20171015,
2000,California,CA,6,93,71,US President,"Bush, George W.",republican,NO,4567429,10965822,20171015,
2000,California,CA,6,93,71,US President,"Nader, Ralph",green,NO,418707,10965822,20171015,
2000,California,CA,6,93,71,US President,"Browne, Harry",libertarian,NO,45520,10965822,20171015,
2000,California,CA,6,93,71,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,44987,10965822,20171015,
2000,California,CA,6,93,71,US President,"Phillips, Howard",american independent party,NO,17042,10965822,20171015,
2000,California,CA,6,93,71,US President,"Hagelin, John",natural law,NO,10934,10965822,20171015,
2000,Colorado,CO,8,84,62,US President,"Bush, George W.",republican,NO,883748,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Gore, Al",democrat,NO,738227,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Nader, Ralph",green,NO,91434,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Browne, Harry",libertarian,NO,12799,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Hagelin, John",freedom,NO,10465,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Hagelin, John",natural law,NO,2240,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Phillips, Howard",constitution party,NO,1319,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"McReynolds, David",socialist,NO,712,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Harris, James",socialist workers,NO,216,1741368,20171015,
2000,Colorado,CO,8,84,62,US President,"Dodge, Earl",prohibition,NO,208,1741368,20171015,
2000,Connecticut,CT,9,16,1,US President,"Gore, Al",democrat,NO,816015,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,"Bush, George W.",republican,NO,561094,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,"Nader, Ralph",green,NO,64452,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,"Phillips, Howard",concerned citizens,NO,9695,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,4731,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,"Browne, Harry",libertarian,NO,3484,1459525,20171015,
2000,Connecticut,CT,9,16,1,US President,,,YES,54,1459525,20171015,
2000,Delaware,DE,10,51,11,US President,"Gore, Al",democrat,NO,180068,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Bush, George W.",republican,NO,137288,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Nader, Ralph",green,NO,8307,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,777,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Browne, Harry",libertarian,NO,774,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Phillips, Howard",constitution party,NO,208,327529,20171015,
2000,Delaware,DE,10,51,11,US President,"Hagelin, John",natural law,NO,107,327529,20171015,
2000,District of Columbia,DC,11,53,55,US President,"Gore, Al",democrat,NO,171923,201894,20171015,
2000,District of Columbia,DC,11,53,55,US President,"Bush, George W.",republican,NO,18073,201894,20171015,
2000,District of Columbia,DC,11,53,55,US President,"Nader, Ralph",green,NO,10576,201894,20171015,
2000,District of Columbia,DC,11,53,55,US President,"Browne, Harry",libertarian,NO,669,201894,20171015,
2000,District of Columbia,DC,11,53,55,US President,,,YES,539,201894,20171015,
2000,District of Columbia,DC,11,53,55,US President,"Harris, James",socialist workers,NO,114,201894,20171015,
2000,Florida,FL,12,59,43,US President,"Bush, George W.",republican,NO,2912790,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Gore, Al",democrat,NO,2912253,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Nader, Ralph",green,NO,97488,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,17484,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Browne, Harry",libertarian,NO,16415,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Hagelin, John",natural law,NO,2281,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Moorehead, Monica",workers world,NO,1804,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Phillips, Howard",constitution party,NO,1371,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"McReynolds, David",socialist,NO,622,5963110,20171015,
2000,Florida,FL,12,59,43,US President,"Harris, James",socialist workers,NO,562,5963110,20171015,
2000,Florida,FL,12,59,43,US President,,,YES,40,5963110,20171015,
2000,Georgia,GA,13,58,44,US President,"Bush, George W.",republican,NO,1419720,2583208,20171015,
2000,Georgia,GA,13,58,44,US President,"Gore, Al",democrat,NO,1116230,2583208,20171015,
2000,Georgia,GA,13,58,44,US President,"Browne, Harry",libertarian,NO,36332,2583208,20171015,
2000,Georgia,GA,13,58,44,US President,"Buchanan, Patrick """"Pat""""",independent,NO,10926,2583208,20171015,
2000,Hawaii,HI,15,95,82,US President,"Gore, Al",democrat,NO,205286,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Bush, George W.",republican,NO,137845,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Nader, Ralph",green,NO,21623,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Browne, Harry",libertarian,NO,1477,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,1071,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Phillips, Howard",constitution party,NO,343,367951,20171015,
2000,Hawaii,HI,15,95,82,US President,"Hagelin, John",natural law,NO,306,367951,20171015,
2000,Idaho,ID,16,82,63,US President,"Bush, George W.",republican,NO,336937,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Gore, Al",democrat,NO,138637,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Nader, Ralph",green,YES,12292,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,7615,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Browne, Harry",libertarian,NO,3488,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Phillips, Howard",constitution party,NO,1469,501615,20171015,
2000,Idaho,ID,16,82,63,US President,"Hagelin, John",natural law,NO,1177,501615,20171015,
2000,Illinois,IL,17,33,21,US President,"Gore, Al",democrat,NO,2589026,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,"Bush, George W.",republican,NO,2019421,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,"Nader, Ralph",green,NO,103759,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,,independent,NO,16106,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,"Browne, Harry",libertarian,NO,11623,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,2127,4742108,20171015,
2000,Illinois,IL,17,33,21,US President,,,YES,46,4742108,20171015,
2000,Indiana,IN,18,32,22,US President,"Bush, George W.",republican,NO,1245836,2199302,20171015,
2000,Indiana,IN,18,32,22,US President,"Gore, Al",democrat,NO,901980,2199302,20171015,
2000,Indiana,IN,18,32,22,US President,,,YES,18997,2199302,20171015,
2000,Indiana,IN,18,32,22,US President,"Buchanan, Patrick """"Pat""""",independent,NO,16959,2199302,20171015,
2000,Indiana,IN,18,32,22,US President,"Browne, Harry",libertarian,NO,15530,2199302,20171015,
2000,Iowa,IA,19,42,31,US President,"Gore, Al",democrat,NO,638517,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Bush, George W.",republican,NO,634373,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,,independent,NO,37459,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Nader, Ralph",green,NO,29374,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Buchanan, Patrick """"Pat""""",reform party,NO,5731,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Browne, Harry",libertarian,NO,3209,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Hagelin, John",nominated by petition,NO,2281,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,Scattering,,NO,1168,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Phillips, Howard",constitution party,NO,613,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,NO,190,1353022,20171015,
2000,Iowa,IA,19,42,31,US President,"McReynolds, David",socialist,NO,107,1353022,20171015,
2000,Kansas,KS,20,47,32,US President,"Bush, George W.",republican,NO,622332,1072216,20171015,
